141.33,62.879
179.7,79.761
168.56,80.372
152.2,63.74
135.11,47.485
154.37,66.923
183.68,90.886
154.55,70.46
195.68,103.48
144.63,55.892
155.19,62.929
204.98,88.632
175.05,77.976
159.23,73.639
135.61,50.366
159.5,75.663
179.26,81.616
141.24,61.814
197.07,101.62
133.55,51.786
143.78,64.345
180.66,83.095
173.43,80.684
159.46,68.783
145.07,58.313
160.78,73.542
188.5,90.225
149.09,63.157
194.19,95.948
138.56,50.861
147.62,57.976
200.53,81.85
169.64,74.031
163.96,76.481
138.23,49.256
162.09,68.055
178.78,85.066
149.68,66.814
196.54,104.17
137.77,54.658
143.67,65.138
188.25,83.634
165.13,74.188
159.16,68.159
131.74,49.941
159.85,73.289
183.66,93.928
149.41,58.194
191.22,92.614
139.15,50.105
152.71,61.432
207.01,86.324
177.45,84.074
153.86,68.423
130.9,49.493
157.94,68.736
179.7,84.502
137.94,61.405
186.91,93.318
136.47,54.263
138.37,59.918
183.19,85.031
168.45,78.12
154.01,64.926
137.93,52.156
162.18,76.549
189.62,90.457
151.75,59.333
194.74,98.388
146.96,52.232
155.97,65.732
207.09,88.478
173.42,73.213
164.93,76.206
137.46,54.221
153.23,67.053
175.05,85.332
145.27,63.552
194.23,100.53
134.77,53.43
147.17,66.035
184.1,83.114
165.21,74.996
155.27,64.334
134.2,49.029
151.81,64.033
182.29,90.027
151.35,67
193.21,101.7
141.7,50.183
153.01,58.68
206.5,89.098
172.09,74.492
163.81,75.445
135.24,51.387
154.66,72.511
187.49,85.904
139.1,58.832
192.7,96.201
135.11,49.437
138.04,56.021
177.18,78.103
164.76,71.818
160.59,69.844
138.53,51.614
157.32,69.783
188.98,92.548
156.92,68.67
199.51,99.482
147.66,56.282
157.02,64.321
207.14,87.043
172.08,74.638
163.03,74.685
138.43,52.429
160.65,69.209
182.09,86.095
141.34,59.105
192.64,93.163
137.95,56.074
141.36,64.931
187.23,90.432
165.25,73.787
162.77,71.449
137.8,55.822
156.11,68.81
182.28,90.106
152.01,62.023
191.77,93.188
145.75,53.991
156.98,61.762
202.54,85.457
174.14,82.898
152.59,67.585
130.73,52.856
153.67,64.843
174.97,80.824
138.92,61.364
190.56,95.566
132.96,52.921
137.01,60.308
191.65,87.333
167.53,75.395
161.18,65.1
135.58,50.383
157.53,70.818
185.74,86.485
157.12,68.609
197.11,97.518
142.17,54.933
145.92,57.282
204.61,86.472
176.53,81.363
164.75,75.575
140.54,53.722
158.32,73.686
181.25,89.316
141.89,62.141
193.47,103.13
130.18,48.78
135.4,57.883
179.64,77.201
169.24,75.862
153.33,66.52
133.56,45.953
155.01,66.336
182.45,91.007
155.67,67.818
195.28,104.76
146.88,55.692
152.05,59.131
210.83,90.288
178.66,86.586
159.12,77.166
136.94,53.052
158.82,73.351
180.15,82.471
143.05,62.647
196.14,97.426
138.51,56.044
139.78,59.951
183.78,84.298
169.15,77.671
161.6,70.051
140.41,51.564
157.6,67.763
182.95,83.908
151.42,62.553
190.72,94.694
143.72,49.952
148.82,63.399
207.48,91.232
169.52,71.738
162.67,74.501
141.87,56.885
162.78,73.295
176.94,82.537
152.54,67.578
186.05,94.831
137.3,55.827
145.34,66.049
184.87,79.593
166.78,79.567
160.85,73.161
130.64,49.88
152.36,67.996
180.94,90.948
146.2,57.494
188.75,94.016
147.23,55.014
149.66,57.928
207.31,88.597
169.13,77.8
157.61,76.522
138.88,60.089
162.01,71.98
178.26,81.755
138.89,61.328
189.82,98.301
128.17,47.468
139.46,61.163
180.91,80.671
168.13,76.374
156.58,66.798
135.73,46.984
156.68,73.488
180.73,83.004
151.43,57.13
194.52,97.414
142.92,51.004
145.34,55.385
199.72,82.325
176.6,73.392
157.1,65.807
132.71,49.14
157.19,65.193
176.54,85.378
143.68,63.804
195.02,97.784
138.99,53.871
142.5,61.918
180.07,77.792
162.7,74.16
157.34,65.238
137.05,50.063
160.51,70.423
177.73,87.698
148.72,64.136
193.16,104.61
142.54,49.73
153.07,57.296
198.5,81.483
172.02,77.627
163.27,77.774
140.02,55.684
152.37,71.227
184.06,80.164
138.12,57.425
197.58,100.43
137.55,56.649
138.12,59.035
180.13,80.032
172.12,76.559
160.18,67.719
138.34,50.617
151.6,66.734
180.6,85.311
156.72,67.772
197.72,98.863
142.64,57.935
147.25,57.471
207.91,90.919
176.93,80.131
156.81,66.892
134.71,50.513
160.38,69.631
181.58,86.521
142.51,61.908
194.03,99.064
131.07,48.523
147.39,66.478
189.33,83.683
167.32,75.041
159.8,67.151
131.76,53.155
154.52,67.069
178.95,91.974
155.04,66.365
198.11,101.89
148.33,59.998
151.25,55.996
201.04,83.271
170.33,75.067
159.32,73.289
135.36,53.975
157.35,71.561
178.02,82.327
136.08,61.375
191.52,95.938
135.02,55.494
135.28,60.296
182.58,82.554
166.27,72.096
161.64,70.894
141.9,55.489
158.11,69.758
184.61,85.459
154.53,60.863
195.79,100.61
149.05,54.17
151.59,61.183
201.85,83.27
179.73,81.083
159.44,74.968
137.47,56.011
158.89,68.99
176.56,85.966
141.53,60.41
195.62,98.243
130.58,48.516
138.21,59.681
188.34,84.559
165.57,74.283
160.17,70.632
138.61,51.827
157.59,68.858
181.07,90.725
148.89,65.935
187.22,92.007
148.6,56.241
152.96,57.931
205.12,86.14
177.08,78.754
157.05,71.633
141.59,62.707
159.4,72.848
186.68,85.705
142.4,61.452
194.09,99.255
135.74,51.851
145.55,64.564
182.8,85.207
175.22,80.311
164.79,75.298
142.26,53.834
158.28,73.791
186.66,91.158
156.55,70.722
194.23,92.143
139.63,50.933
150.01,61.359
200.24,78.012
178.98,83.759
160.21,69.759
141.08,51.689
158.45,70.991
181.65,88.378
145.03,64.241
189.94,93.721
134.27,51.816
145.28,66.875
183.43,78.717
165.59,75.439
154.36,66.128
138.41,56.936
157.92,69.706
183.26,90.696
151.16,63.173
189.98,92.752
144.55,52.718
147.17,56.136
208.59,89.921
176.67,84.774
154.29,66.904
137.65,53.47
153.1,65.202
180.86,84.676
141.42,60.977
196.64,100.5
134.45,53.545
138.59,61.231
186.26,84.339
170.94,79.191
161.14,69.417
142.32,56.043
155.86,69.116
182.93,87.175
154.23,65.525
189.12,93.438
141.12,50.228
148.46,57.822
208.53,86.844
176.34,82.885
161.08,74.16
140.14,57.818
161.39,73.998
179.08,87.24
140.3,57.651
188.51,95.947
132.28,52.184
146.81,67.882
189.09,86.062
173.36,80.36
164.28,71.597
137.85,51.116
155.94,66.608
185.22,92.968
149.6,62.459
198.45,105.9
148.82,58.653
151.22,59.149
202.81,82.757
175.71,80.347
160.9,74.438
139.41,55.254
156.03,68.71
175.96,79.68
140.93,63.108
187.93,94.26
137.96,57.426
139.91,63.239
186.01,84.669
165.74,75.073
160.53,71.88
143.1,55.175
154.88,67.679
180.08,83.161
157.49,68.936
198.75,98.275
143.63,51.82
152.22,65.425
205.15,89.235
171.92,77.196
162.45,75.814
137.37,51.268
156.66,67.809
178.41,84.181
149.97,65.273
190.25,95.747
129.79,50.768
145.11,68.731
185.92,82.017
173.59,83.425
156.5,65.337
137.44,56.914
158.31,70.082
182.75,90.676
148.54,59.477
194.07,98.239
145.05,57.162
152.03,59.819
198.46,79.579
174.34,80.029
153.55,67.477
138.27,60.214
158.46,69.871
183.8,89.242
141.18,66.487
194.29,99.282
136.43,56.341
134.66,59.06
179.97,81.59
172.67,82.921
157.85,68.071
142.18,55.441
155.75,70.551
187.07,88.627
158.12,67.146
189.36,92.104
144.43,50.955
146.85,55.259
199.43,81.138
177.07,79.461
163.69,75.992
133.33,51.576
152.43,64.113
182.76,91.649
141.47,61.921
197.1,100.61
132.8,48.747
144.95,62.22
179.03,77.547
168.86,76.969
155.61,66.889
137.72,50.11
160.32,72.103
182.44,94.122
148.02,66.351
196.49,102.36
142.85,52.21
154.94,62.868
209.36,90.15
172.61,78.714
154.46,70.125
140.95,56.578
157.87,73.03
179.44,80.941
138.61,59.285
190.08,94.446
135.02,53.339
141.62,60.429
182.6,81.321
173.48,81.151
166.17,73.278
140.01,50.459
157.95,71.327
182.53,83.751
154.99,69.595
195.03,92.617
144.63,53.396
147.63,60.171
207.34,86.11
172.08,77.432
157.07,72.715
134.39,49.537
160.5,69.801
182.52,88.405
148.72,65.979
189.79,96.529
129.95,50.141
142.21,63.106
181.43,79.566
165.9,75.885
159.6,70.359
133.77,53.346
162.78,74.925
179.21,90.407
154.81,66.682
196.61,99.017
140.8,49.192
151.67,58.696
206.33,87.692
168.82,75.946
157.6,72.654
132.07,53.23
155.68,65.875
180.53,87.028
143.87,66.209
191.68,97.957
136.28,54.357
136.6,62.753
182.71,82.501
171.84,81.208
155.33,64.233
137.35,49.785
160.95,74.496
191.06,89.478
149.64,59.873
195.56,95.203
140.86,47.769
153.65,62.171
205.68,86.177
172.11,73.587
163.66,74.777
142.01,60.981
154.91,68.939
176.01,85.559
136.07,56.572
191.19,94.862
133.44,52.958
143.62,60.173
181.76,80.642
169.97,80.705
153.63,64.224
142.54,58.417
153.59,63.97
179.88,86.881
152.04,68.283
194.14,102.66
143.57,54.119
153.11,59.081
206.62,88.971
172.23,73.457
157.42,74.512
142.68,57.097
152.13,68.596
184.32,86.583
144.18,64.204
189.47,94.702
132.64,49.516
140.65,60.231
184.82,83.87
169.95,78.551
160.78,72.335
135.05,48.85
151.88,63.95
187.62,91.503
157.84,69.336
195.41,98.445
148.33,56.823
154.14,63.663
202.6,82.848
174.52,78.63
162.73,75.539
137.07,52.357
157.4,70.428
180.56,87.187
145.44,62.901
187.47,89.431
135.09,53.089
139.46,57.629
183.78,83.085
167.93,77.478
161.95,70.578
131.8,51.866
159.11,69.821
177.35,88.314
151.58,61.915
193.76,94.666
144.22,53.627
150.11,57.904
200.39,81.769
177.28,83.165
156.06,70.605
136.58,61.827
158.23,71.442
177.69,80.112
138.22,57.98
192.81,97.927
133.93,54.435
144.71,66.231
186.08,84.299
170.09,75.538
163.94,66.868
136.26,50.624
161.95,74.591
185.06,87.35
152.55,62.604
193.64,94.158
144.91,56.632
154.75,63.468
206.42,90.443
174.34,81.042
162.84,74.798
138.99,53.841
155.32,68.907
184.26,89.048
143.72,64.205
188.7,96.776
130.94,48.233
146.98,68.344
185.54,82.547
173.88,82.336
154.98,68.152
140.96,52.503
152.33,65.773
187.01,96.164
150.67,64.442
191.85,101.26
146.44,56.795
148.47,56.965
208.5,83.992
174.85,74.408
153.24,70.329
138.6,54.588
153.84,69.068
177.5,79.51
138.71,60.43
199.09,103.35
138.97,54.442
142.12,64.613
180.16,81.017
163.85,73.625
161.08,68.672
138.68,48.382
156.89,65.506
182.96,82.762
151.88,64.654
196.4,99.527
146.45,53.933
149.41,60.886
202.77,84.918
171.85,75.123
156.94,69.154
137.27,54.272
155.89,66.216
185.37,91.257
145.88,60.506
186.99,93.788
134.79,54.018
144.4,64.778
184.54,79.136
170.86,79.969
159.49,69.352
135.34,55.496
158.14,69.25
180.6,89.018
151.2,65.016
194.65,99.004
143.04,49.382
150.63,58.927
195.59,80.657
173.91,81.214
153.11,68.923
140.04,60.772
165.54,71.982
181.44,87.126
144.65,67.307
196.79,102.21
135.22,55.861
139.86,59.701
178.87,76.682
164.61,75.409
157.15,66.798
137.76,48.442
158.73,74.439
183.16,85.918
152.38,62.776
188.54,94.48
140.63,48.631
154.32,63.905
196.1,77.635
172.53,71.487
157.39,67.562
140.26,56.023
151.75,64.467
185,91.687
145.97,62.419
193.35,98.065
139.3,54.722
139.38,57.033
185.54,85.519
170.27,80.134
162,68.351
136.26,49.985
154.35,65.386
176.48,86.486
151.57,66.938
194.89,107.96
146.12,55.199
154.45,57.11
208.42,92.101
173.71,76.203
153.82,69.624
138.04,53.641
151.56,71.439
183.13,83.22
146.12,64.467
190.54,94.495
141.51,59.127
144.36,64.689
180.29,79.204
168.43,73.068
166.1,73.682
140.03,54.11
160.48,74.19
189.93,90.145
150.45,62.576
198.78,100.45
142.64,57.863
151.7,65.253
204.81,85.862
176.35,80.396
156.28,69.301
134.23,47.406
153.55,60.873
180.97,86.014
141.76,61.048
190.12,95.074
130.55,52.36
140.7,58.368
190.08,85.542
174.67,80.864
159.18,67.247
130.92,49.522
160.97,74.063
182.78,92.211
145.75,60.67
199.14,102.48
140.75,49.853
154.37,59.057
200.61,84.136
174.72,80.729
158.24,73.843
136.87,52.82
153.77,66.081
182.89,87.283
136.26,63.128
191.85,96.31
132.35,51.276
136.74,62.129
186.1,87.265
175.02,81.772
166.2,71.238
143.05,55.595
152.03,67.63
180.17,82.886
151.78,56.508
194.86,97.108
147.78,52.161
149.25,61.039
206.42,87.68
180.38,82.95
157.49,72.284
133.05,49.775
151.74,65.013
178.88,88.043
146.63,64.782
195.04,95.533
137.69,56.313
139.08,59.716
185.76,81.806
172.81,81.953
159.84,71.845
142.71,56.99
150.42,63.839
185.24,91.603
147.88,61.945
190.61,95.554
147.4,54.409
151.01,61.25
202.51,84.115
174.57,79.36
156.75,71.186
139.16,56.601
154.47,69.979
179.26,80.925
145.68,65.793
195.59,97.691
134.05,47.86
139.98,58.452
177.24,80.077
172.61,75.686
155.69,66.004
139.19,50.767
157.13,74.879
188.54,95.2
156.05,68.341
189.71,92.022
148.16,56.407
157.23,66.027
207.23,84.74
180.04,83.315
160.33,69.959
144.65,54.739
152.32,63.554
179.96,85.843
141.94,58.561
187.21,93.565
130.56,47.592
146.2,65.077
184.95,84.958
167.4,75.572
152.27,63.379
132.01,50.23
150.81,66.641
177.79,86.124
148.38,59.106
199.55,104.15
145.2,57.264
152.49,62.748
200.44,78.54
167.03,76.238
157.69,68.444
139.08,57.444
163.1,76.435
185.46,90.459
139.73,61.986
188.89,95.677
131.99,51.961
146.09,66.631
185.01,88.933
163.41,73.932
159.56,65.727
134.9,48.393
158.13,73.234
188.83,90.776
158.14,67.317
197.68,100.32
143.19,51.576
148.79,60.682
199.11,79.657
176.84,82.974
156.05,70.165
133.39,51.987
154.6,68.956
181.22,91.775
146.08,62.457
190.37,96.809
136.84,56.605
143.81,65.943
185.82,84.551
167.14,77.522
162.91,72.418
139.06,58.07
152.44,64.193
176.07,84.978
152.6,67.585
195.63,104.04
138.95,53.281
152.69,59.952
203.19,85.633
168.01,76.071
163.98,75.953
135.49,51.357
158.76,73.767
175.57,78.997
141.9,62.222
187.82,92.254
133.32,53.167
144.07,66.86
185.93,84.899
164.85,75.781
159.55,71.167
141.05,51.94
161.15,73.609
181.15,83.478
159.6,68.141
192.65,95.633
146.23,57.748
147.01,60.021
199.08,82.285
173.59,77.534
163.41,77.001
133.99,50.971
163.06,68.647
174.58,79.551
142.9,60.359
191.69,100.28
131.84,53.131
134.72,57.139
186.32,82.11
171.27,79.853
161.54,71.016
133.47,53.168
155.55,69.633
184.41,93.664
154.09,64.004
194.62,96.71
136.91,50.492
145.33,55.193
206.13,87.884
178.18,83.828
157.61,70.532
139.95,58.032
158.9,72.528
185.11,91.086
141.13,67.524
192.76,99.184
128.85,48.547
135.52,60.446
181.37,82.232
161.38,74.435
156.32,65.174
145.17,57.533
153.7,72.036
187.93,86.806
155.73,62.55
198.57,99.111
145.3,49.703
153.01,63.633
198.25,81.327
168.85,73.416
163.57,73.691
138.63,56.633
154.24,65.952
178.39,86.145
139.26,59.706
198.19,102.81
136.7,49.361
142.14,63.999
185.11,84.311
171.97,85.635
153.14,65.515
140.35,52.532
152.4,64.155
182.02,89.494
151.86,71.055
189.55,96.779
140.15,50.243
155.12,62.376
205.98,90.687
173.97,76.83
165.27,78.936
134.8,52.667
151.48,68.583
181.84,83.947
137.74,57.137
189.54,94.249
134.51,51.17
143.02,64.2
181.74,86.105
174.54,82.322
163.89,71.393
142.59,54.103
155.8,68.273
183.91,87.069
157.18,71.412
190.05,93.115
138.37,50.417
152.05,63.604
203.57,82.604
174.44,80.566
156.49,68.777
141.64,52.519
158.52,66.449
182.76,89.467
149.74,65.016
186.91,94.48
132.71,49.96
139.81,59.321
188.21,84.85
170.41,80.359
153.2,63.786
133.9,53.097
156.99,72.689
184.85,93.078
150.72,59.991
194.35,95.861
139.33,50.674
154.28,63.011
205.52,84.919
173.49,79.685
154.08,69.234
133.48,52.991
158.21,68.87
179.97,82.28
143.69,68.087
186.88,93.829
132.08,47.583
143.86,63.554
184.84,85.431
170.72,80.567
163.11,73.325
136.07,51.483
155.94,71.295
187.52,88.322
149.74,58.572
195.09,99.916
143.42,48.772
155.59,65.944
205.95,88.525
178.17,76.264
159.26,69.471
140.09,57.406
152.14,65.223
177.27,87.591
142.93,60.459
194.58,101.01
127.88,47.334
138.88,58.54
184.62,83.824
166.72,76.843
153.79,64.911
134.79,48.11
152.75,62.504
179.25,88.91
154.55,69.844
196.62,104.94
141.54,49.696
149.61,54.611
204.06,89.242
170.58,75.817
161.49,72.801
135.46,50.909
150.68,68.396
188.29,84.929
140.08,61.223
195.92,99.363
135.56,48.906
136.8,58.659
179.58,80.584
169.87,76.854
162.05,71.971
143.38,54.901
150.79,64.05
181.91,85.137
154.58,65.866
193.92,92.026
141.28,50.424
154.88,60.197
204.59,83.951
178.48,79.513
162.68,73.41
131.26,45.542
158.98,67.349
178.2,82.251
140.97,58.844
191.45,90.076
136.7,53.74
145.35,67.378
184.39,85.985
164.98,72.645
163.37,70.233
131.51,51.175
159.75,73.676
181.66,92.086
150.9,64.09
194.28,95.86
140.85,49.512
157.67,63.718
205.27,89.699
169.3,79.847
151.44,66.921
132.02,52.775
160.9,73.209
175.61,81.965
140.73,62.098
197.11,101.56
130.3,51.628
140.64,63.439
188.66,84.364
168.77,77.967
163.81,68.008
136.69,49.896
158.5,73.071
188.72,90.995
156.54,68.103
197.52,97.391
139.9,51.615
150.07,61.435
201.34,82.862
171.66,75.383
158.77,68.22
137.64,49.498
155.5,70.254
172.27,80.918
147.74,69.538
186.41,98.027
127.46,48.035
141.69,65.81
186.81,83.126
169.12,76.691
152.41,63.929
134.21,47.083
158.56,66.826
186.67,94.923
150.82,63.359
188.71,97.543
148.52,55.986
154.25,59.733
208.53,85.734
173.63,82.724
153.89,73.233
139.12,55.292
154.7,70.304
177.52,81
145.98,64.335
192.1,93.369
135.33,55.031
138.98,60.5
180.39,80.127
163.6,73.341
161.76,72.087
142.95,53.727
159.19,68.654
184.7,87.82
