1.1814,-1.6479,-2.6839
0.8334,1.2985,-0.76808
0.67091,1.2213,-1.623
-0.42334,-1.9183,-2.1805
0.79358,1.1228,-2.9796
1.0374,-4.1608,-3.0818
1.3975,2.0796,-3.2921
0.26335,0.91476,-1.2873
1.7676,-3.1522,-2.9104
1.7786,-1.5273,-2.3217
1.4368,-2.4009,-1.0603
-0.25513,-1.038,-1.1502
0.9265,3.6652,-2.1992
-0.72427,1.9502,-1.6156
1.0397,2.5103,0.1444
0.67893,3.3662,-1.6109
0.21324,0.4917,-0.86913
-0.15116,0.66506,-3.4351
0.0044595,-0.014058,-1.5545
-1.2242,5.4911,-1.0192
-0.813,0.83149,-3.0119
-0.69722,-1.1231,-3.4152
-0.077617,-2.3,-3.6071
0.85722,1.1462,-3.0924
-1.3495,0.099272,-0.55456
0.45144,0.16153,-0.65548
-1.0079,3.1136,-2.1325
0.53624,0.73503,-3.2916
0.65919,3.6208,-2.5475
1.08,-0.11369,-3.7285
0.38352,-2.4127,-3.6169
0.78724,-1.4659,-1.1548
1.3814,0.71831,-2.1508
0.92709,3.446,-1.9332
1.0914,2.8749,-2.9183
-0.39355,0.28049,-1.3818
0.71446,-1.6792,-1.3092
0.4753,-1.3297,-2.2829
-0.75278,1.9864,-2.1697
1.9987,-1.632,-2.3023
-0.51843,-0.29228,-1.9431
0.3934,-0.99207,-2.9809
2.1648,-0.48097,-2.2203
0.90444,1.8088,-4.6319
0.21894,-2.6808,-0.89711
1.4561,-2.6432,-2.4011
2.0114,3.9864,-1.1197
0.23342,1.884,-2.6905
1.9515,2.6741,-3.5427
1.4085,-1.688,-1.3435
1.8973,-1.8293,-0.68312
1.6384,1.6224,-2.8757
0.83609,0.38613,-2.1229
-0.71143,0.63274,-3.0271
1.397,2.5739,-4.5352
1.0967,0.036894,-2.7232
-0.27626,2.8762,0.42435
0.99506,1.363,-2.1367
0.37998,1.0506,-2.6661
1.0198,1.0023,-1.4571
0.6439,-1.3817,-2.221
1.8658,3.1721,-1.3563
-1.0256,1.9628,-1.0787
1.2883,1.3025,-1.185
0.97151,-1.4878,-0.55352
0.2767,-3.3266,-0.93661
-0.60059,-0.70672,-3.3686
1.1626,0.88282,-1.9971
-0.93665,-0.7564,-2.4186
1.441,-1.8609,-0.64996
1.0644,2.1408,-1.7554
-0.9303,4.7428,-1.3529
0.61595,3.0981,-3.6891
1.149,-0.028003,-1.6517
0.38396,2.2451,-2.2623
-0.59184,0.31452,-2.263
1.4731,2.8086,-3.2368
1.8383,-1.3958,-1.3752
0.218,1.0715,0.5141
0.98967,1.9796,-0.61783
1.0237,0.77488,-1.6829
2.5953,-2.5768,-2.3469
1.3746,2.7703,-3.0254
0.28316,-0.50157,-3.0602
0.52104,-1.2305,-1.9593
0.71588,-0.16002,-2.0376
2.1896,-1.0239,-3.6875
1.8159,0.50257,-2.1598
1.5696,2.6826,-3.5795
0.83966,2.2968,-0.99845
1.5538,1.6869,-2.1298
-1.4034,0.10663,-0.90788
-0.39886,0.051218,-1.8441
0.78661,0.20632,-1.0397
0.5404,4.1042,-1.6218
1.6378,3.1555,-2.0748
0.42189,-3.3047,-1.739
2.631,-1.0464,-0.13203
-0.92849,-0.43382,-4.9513
0.92937,1.971,-3.3781
0.94103,1.0589,-2.5608
0.53181,-0.67682,-1.3326
0.93398,-0.84215,-1.1168
2.0985,-1.572,-4.2007
0.087445,-0.23217,-1.1802
-0.90637,3.3179,-2.9321
1.2199,2.9479,-1.5891
-0.16894,0.32529,-2.1879
1.0623,1.6962,-2.8345
0.7986,1.8108,-2.1758
1.5609,-1.6842,-0.87679
0.75616,-1.7595,-2.8569
1.6868,-2.2551,-0.98503
1.2737,1.5538,-1.7818
-0.4014,-0.66666,-1.8038
1.7843,1.1919,-1.6791
-0.26114,3.5565,-2.5275
1.3841,2.3491,-2.0495
0.85429,-0.88945,-2.2253
0.19789,-3.0735,-2.7858
0.18554,1.7564,-3.0895
-0.53124,0.81899,-1.667
-0.084291,0.26013,-1.4633
0.19646,2.0793,-2.6857
0.95369,0.52956,-2.6328
2.7466,2.2309,-2.0263
-0.77016,1.7485,-2.5224
2.374,-1.6093,-0.95846
2.0111,-2.4787,-2.0415
0.76063,-2.5436,-3.185
-1.1168,2.5739,-0.78888
0.83435,-0.12183,-3.3416
-0.46218,0.80955,-2.3388
0.63429,-1.0731,-1.2536
-1.012,1.5646,-1.3107
-0.93728,0.86512,-3.1203
-0.87331,0.55771,-1.8523
-0.6499,0.92303,-2.2194
0.28078,-1.283,-2.6869
1.5047,2.544,-2.0451
2.4211,-0.49086,-1.4422
0.038655,3.4412,-0.26901
1.8241,1.3651,-2.7103
1.116,-0.18694,-1.5275
-1.089,1.5309,-2.3054
0.54331,-0.54608,-3.7231
0.077895,-0.84916,-3.0738
-1.2582,2.7038,-1.9653
-0.11342,-0.88031,-1.7748
-0.043985,1.3984,-0.94784
0.62876,2.379,-1.0742
0.27595,-2.2939,-2.6866
-0.68168,-1.025,-2.5227
0.43168,3.3184,-2.4046
0.2694,0.050927,-2.3377
0.44893,-0.35026,-2.0444
1.0038,-0.69463,-2.0035
-0.90373,1.0328,-2.3203
-0.46839,-2.4229,-2.421
1.8788,-1.4027,-1.0628
1.1457,5.4601,-1.985
0.75174,2.5859,-1.0211
0.61851,-0.3878,-1.942
0.34239,-1.2056,-2.9885
1.4338,-0.56409,-1.1678
-0.20549,0.4634,-3.4498
-0.19059,0.39207,0.13316
0.72469,-1.0738,-2.8679
0.73791,-0.86676,-1.4295
0.78111,-2.4539,-1.9346
-0.046705,-0.25285,-1.3462
-0.34968,2.615,-2.0094
1.2063,-1.4185,-2.8304
1.4438,-0.47481,-2.2256
1.2026,-1.6661,-2.65
1.4898,1.4253,-2.6072
-0.39278,0.2867,-1.7461
0.11289,2.1249,-1.3423
0.35077,-2.6515,-1.6349
2.5274,1.9764,-3.7522
0.81993,-0.891,-3.6155
1.258,1.6303,-3.195
1.1326,-0.57778,-1.2227
-0.64608,2.232,-0.037408
-0.60284,-0.25934,-1.3618
-0.46736,1.2168,-2.2502
0.56942,-1.2719,-2.3713
-0.40803,2.17,-2.9891
0.80738,0.55393,-4.32
0.94969,1.3284,-2.5986
0.18384,-2.4435,-0.64619
1.1661,-0.50027,-1.1663
0.27288,0.27822,-0.4648
1.0896,0.18363,0.1406
-1.1859,4.2803,-1.2436
1.0408,0.3835,-3.5198
1.613,0.0075486,-3.6468
-0.62945,-2.0007,-0.25336
0.52447,-0.71373,-1.3439
0.31364,2.5007,-1.1923
-0.11643,0.11397,-0.86194
0.87239,0.54513,-1.8808
-0.46035,0.73776,-1.0097
0.51613,0.95467,-0.77501
-1.8136,4.3869,-2.5887
1.3219,1.9807,-2.9524
2.0043,0.70479,-2.2841
-0.83625,0.74626,-2.6475
3.236,0.68033,-2.6419
0.022243,1.2527,-4.6186
1.034,1.7919,-2.0101
0.52749,0.86078,-2.6046
1.2937,-1.5769,-2.8785
-0.45393,3.6433,-1.2058
1.7369,1.7908,-2.5591
1.6026,0.469,-2.7693
-0.64229,-3.4767,-1.36
1.1508,0.99577,-2.0569
0.91207,0.68184,-1.4626
0.021451,1.0197,-2.0481
-2.0135,-3.3255,-3.7148
0.97271,-0.87589,-1.9591
1.4641,1.2539,-1.9593
1.8179,1.3825,-1.9047
0.57212,3.1795,-2.0981
1.0777,-0.22087,-1.5333
-0.54692,-1.3569,-2.3965
0.02128,-0.032791,-2.6585
-0.46079,-2.7757,-3.8377
1.8993,1.1733,-1.1077
-0.86788,-1.4582,-3.069
2.7884,1.1126,-3.0686
2.1375,-1.5279,-2.9593
1.1622,-0.57682,-3.9549
0.38582,1.3487,-0.96827
-0.24809,0.51878,-1.8143
-1.2017,-0.029026,-0.99475
0.44609,0.5643,-1.5988
-1.9564,-2.4974,-1.6147
2.7605,-2.3134,-4.0381
-0.85897,-0.80487,-2.3826
0.2376,0.10169,-1.0923
1.2212,-1.1444,-4.7263
0.01617,-2.655,-2.7759
1.3137,1.6772,-2.4098
2.1401,-2.629,-3.8259
1.5953,-1.7098,-0.74232
1.5344,-0.96164,-3.4464
0.60228,1.7339,-3.0562
1.8036,-3.3212,-2.4227
1.5178,-2.9706,-3.1784
0.66686,-2.4649,-3.3291
0.038127,-0.82351,-0.40163
0.82226,1.7231,-1.6433
-0.063886,-3.9625,-0.91566
-0.32175,1.6718,-2.667
2.1062,-1.3803,-0.37325
0.068218,0.684,-1.6724
-0.60336,-3.5424,-0.64748
0.029444,-1.6357,-2.8231
-0.031997,0.0090788,-1.5972
-0.91974,-1.0897,-2.1406
-1.0744,2.9527,-2.702
1.8336,-5.3078,-0.76412
0.18459,0.81586,-1.1417
2.0667,-1.0046,-1.8285
0.3418,1.1391,-1.0979
0.5642,1.4898,-2.939
-0.96458,-2.6994,-2.3943
0.34731,-0.89521,-1.9049
1.8587,-0.77855,-2.3209
-1.0775,1.0906,-3.5019
0.62382,-2.0061,-1.3924
1.925,3.5734,-1.1529
0.76295,0.030599,-1.6518
1.4819,0.58957,-2.2042
-1.6587,0.19363,-1.4216
0.93608,-0.46525,-2.6732
0.033422,-0.82549,-1.0853
1.5201,-1.4541,-0.1554
0.30667,-1.3404,-0.096406
0.066862,0.34573,-2.183
-0.16712,2.2014,-3.0627
-0.98298,-3.8571,-3.1999
-1.1937,-0.25734,-1.3476
0.23318,-0.47276,-0.99228
2.7399,-2.5887,-1.4192
0.88737,-2.4591,-2.8719
0.14475,-0.16326,-2.9333
0.14689,-0.58167,-0.28492
0.45789,-0.76586,-2.0733
0.90523,0.91921,-1.6964
-1.456,0.55236,0.013628
0.27492,-0.43263,-1.4912
1.9518,-1.3002,-3.1795
0.42194,-1.675,-3.2853
-0.85252,-0.3168,-0.82371
0.66184,-0.78885,-2.0485
2.16,-0.83627,-2.0383
-0.80069,-0.58354,-1.8025
0.73153,-1.898,-0.18088
0.85011,-1.6162,-2.0899
1.0288,-1.7828,-4.4715
1.8288,0.1387,-1.7681
-0.78084,2.3051,-2.0759
-0.8497,3.3415,-3.2662
0.59388,1.1443,-3.6131
0.17248,-3.6676,-3.3047
0.59008,-2.4541,-2.7604
1.0153,0.65265,0.075519
0.1336,-1.3394,-2.1523
2.2446,1.386,-2.1834
1.0227,0.47801,-2.1109
1.9736,1.6322,-2.8323
0.70271,0.39948,-0.43405
-1.406,2.7283,-1.707
0.38007,-2.0799,-1.7738
0.45051,2.5272,-3.1031
2.2273,-0.6812,-2.3766
0.62993,2.8603,-2.0715
-1.468,-2.6018,-2.2001
0.94033,1.3731,-2.4845
-0.10971,-1.8242,-1.2597
-0.25351,-2.4304,-1.3672
0.58079,-1.1886,-3.3444
0.68381,-1.3132,-1.078
0.71122,-0.75765,-2.5985
0.65108,1.4504,-2.7273
-1.0274,-0.37191,-2.7082
0.29411,1.6228,-0.95494
-0.45866,2.1679,-1.6294
1.4083,-1.0745,-3.1554
1.0326,1.9357,-2.8073
0.31252,-2.678,-0.97239
0.87901,-2.4371,-1.9462
0.60282,-5.0847,-1.1362
-0.47905,-0.48418,-0.86848
0.31845,2.6205,-1.8657
0.29451,1.3511,-2.0172
0.48743,-0.056016,-2.3167
0.097512,-0.8378,-2.0394
0.7426,1.4763,-1.6891
1.5687,-1.217,-0.91253
0.91178,-1.1544,-1.9688
0.016753,3.3912,-2.7274
1.4465,-2.1175,-2.0155
-0.11973,2.4091,-5.0833
-0.51527,-1.1514,-5.1154
-1.308,-3.187,-1.7084
-0.013413,2.7959,-2.342
0.91785,2.7767,-1.5658
0.75461,-5.5691,-3.3284
-1.1551,3.1202,-2.7897
1.3658,-2.5189,-1.0243
1.955,-1.5701,-1.0023
0.71396,-1.6242,-3.7322
-0.6682,0.81875,-3.4511
-0.45789,-0.90695,-0.64634
-0.1307,-2.1957,-0.72212
1.8816,0.46339,0.33253
2.488,0.48298,-1.4965
0.0061667,-1.7942,-1.0056
1.5523,0.35864,-2.0337
-0.77878,2.0762,-1.706
1.1009,2.9585,-1.6147
0.21471,-2.2151,-3.4986
-0.86418,1.2132,-1.0841
-0.72859,-0.17642,-2.0395
0.80332,-0.65683,-1.7337
1.0246,1.5258,-1.3054
0.78806,0.15109,-1.3498
-0.4704,-1.4563,-4.216
1.1226,-1.8029,-2.8779
-0.88661,-2.2796,-1.7933
-0.023728,-1.719,-1.6141
1.2337,-0.84375,-1.8443
-0.41031,3.6071,-3.1257
1.9858,-0.2896,-1.9182
0.52534,-0.29707,-2.9099
0.37832,0.4167,-0.38068
-0.54134,-3.0078,-1.3127
2.0314,-1.5273,-2.1039
0.0026281,-0.72454,-1.1847
-0.47983,4.1264,-1.8977
-0.062109,-3.0427,-2.3414
1.0544,2.085,-2.7086
1.781,0.0096018,-3.0858
-2.0069,-1.7365,-2.5287
0.27959,-1.4911,-1.2025
1.3274,0.73368,-3.8885
0.55567,-4.1224,-1.4299
1.1072,-3.9374,-4.3263
0.14702,-2.2327,-2.034
-1.585,-4.7945,-2.3769
-0.78816,-4.6777,-1.0946
-0.25773,1.2596,-1.7098
-0.22267,1.4704,0.27976
0.20868,0.34314,-1.6608
-2.0858,-1.3738,-1.8446
0.21432,-2.2993,-1.9842
-1.3091,-3.2484,-1.5843
2.4563,-1.2749,-3.1481
1.1628,0.49196,-2.0445
0.40999,-1.166,-2.3518
2.1346,1.9985,0.1609
0.099224,-0.17594,-0.74105
1.0833,-0.92698,-2.371
0.10372,-0.91911,-1.2799
-0.49705,0.59663,-4.0183
0.74404,3.1308,-0.85345
-1.7663,1.0548,-2.2776
1.9118,1.5777,-3.251
1.1254,-4.2994,-0.41292
0.235,3.1142,-1.9802
0.49887,0.79527,-2.7615
0.76885,1.5347,-0.93201
1.9849,-3.516,-1.0214
0.53452,2.279,-2.6331
-1.3104,-2.6941,-1.2187
1.3813,3.0615,-2.548
0.12399,-1.1964,-1.9399
1.3835,1.2907,-3.813
0.67613,-2.2386,-2.7458
0.035059,0.44297,-1.813
2.0138,-1.7378,-1.1082
-0.70514,-2.6267,-2.3292
-0.046642,2.5029,-1.3301
-0.17698,2.0367,-2.0492
1.4974,-0.8366,-2.8025
1.3465,-1.576,-0.78066
1.2554,-0.83849,-0.75419
-0.24289,-0.40625,-1.642
-0.092861,-0.57479,-0.1494
0.50474,-4.1953,-1.9795
0.58525,-1.5228,-0.53794
0.43359,0.36851,-1.7963
1.5321,-1.9119,-1.1266
0.027524,-3.0822,-0.74934
-1.3835,-2.0755,-1.3007
-0.54342,0.33746,-1.2323
1.5801,-0.81926,-0.23894
1.9454,-2.1664,-3.0408
1.2592,3.2923,-0.98695
1.3197,2.6976,-1.7835
-0.74009,0.61127,-0.91248
1.4657,-0.90384,0.050584
0.78201,0.59166,-2.0509
-0.38347,1.4543,-0.86424
1.5871,-0.79878,-0.73037
0.99001,-2.4019,-2.0601
0.72203,0.27499,-3.1771
0.51883,3.4723,-1.4388
1.7182,-0.99244,-1.7843
-0.28131,-1.4696,-3.5244
1.3849,-1.71,-1.8316
0.16479,3.9775,-1.9283
1.8361,-0.051234,-0.49411
-2.6926,-2.693,-3.1672
0.33853,-0.63883,-1.7009
-0.056014,2.8031,-3.6398
2.1026,2.0768,-1.575
-0.18352,-0.045526,-1.7427
1.5053,1.8585,-2.5582
1.2694,0.74118,-3.0853
1.1777,-1.8604,-3.2767
0.056954,1.7914,-1.9288
1.2127,-2.8628,-4.0227
0.17536,2.6191,-0.84755
-0.70354,1.2172,-3.3257
2.3997,1.1557,-3.0906
0.30912,-1.7781,-0.90328
0.8574,-0.46129,-0.86511
1.3165,0.90322,-2.8947
1.0801,4.6605,-1.318
0.31147,-0.85419,-2.618
0.63134,-1.9341,-0.76773
-0.76102,2.424,-1.0937
0.56405,-2.3887,-2.7993
0.51052,-3.6862,-1.7778
0.76268,1.6335,-1.7472
1.0884,-0.25664,-1.077
0.11761,-0.24928,-1.3888
2.5061,1.3881,-2.0994
0.065564,-1.885,-0.71086
-0.37211,-5.4565,-1.7557
1.7914,2.6068,-2.846
-1.7843,0.53276,-3.0517
1.5196,1.3796,-3.6804
2.3438,2.3101,-0.83564
-0.40316,0.19548,-1.9966
-0.5326,-0.46547,-2.4421
-0.62728,-2.8354,-1.0778
0.33918,-1.0221,-1.6773
-2.0724,-2.0294,-3.5901
1.4152,-3.6499,-1.3438
1.8614,0.74915,-0.98635
1.2723,3.68,-1.855
-0.46728,2.2933,-2.0004
1.1744,-3.9001,-2.9167
-1.4287,3.363,-1.1839
1.4392,-1.9037,-3.4952
0.053505,1.2761,-2.343
0.77657,-1.5636,-3.3616
-0.39416,1.8988,-4.625
-0.99485,0.13968,-1.7405
0.73987,-0.047223,-3.6792
0.82623,-0.24934,-1.8475
0.6068,-0.82142,-0.25816
2.2255,-1.2034,-3.5422
0.079984,-0.54387,-1.6409
2.1639,1.008,-2.276
1.1837,-2.9395,-2.9952
-0.29559,-1.0625,-1.0971
-0.18771,0.77138,-0.24107
-1.0772,0.0026676,-2.4695
2.1873,3.5454,-1.7748
1.3335,-1.1862,-2.4452
-0.16009,-1.214,-0.7934
0.43909,3.4575,-1.8906
0.47608,2.2788,-1.7835
-0.26743,1.4918,-0.77071
0.19374,-3.2537,-1.0767
0.97807,-0.63488,-2.6471
-0.30368,0.97367,-3.0256
1.2746,1.7851,-0.4194
1.6353,-0.7694,-2.2731
2.9549,0.53534,-3.9279
0.67602,1.0172,-2.6218
0.26586,1.3616,-2.2315
2.0069,0.4196,-1.5452
-0.38601,-0.082459,-2.6943
0.42269,0.70548,-4.0681
-1.0259,1.9325,-0.96857
-1.4758,-0.28873,-0.83639
0.244,0.58355,0.17793
0.46875,1.9562,-1.7303
1.4638,-2.0335,-1.8493
0.58376,-0.40245,-2.2886
2.1017,0.019765,-0.99173
1.8772,-0.82397,-1.2473
2.4163,-0.31955,-2.3142
-0.6842,0.497,-2.0473
2.3519,0.96363,-3.2253
-0.54213,-0.88998,-2.8981
-0.53556,-2.7686,-1.4606
2.3026,0.48314,-3.6553
0.31235,0.32082,-1.9774
-1.2958,-0.49103,-0.12978
2.1553,3.0709,-1.1361
-0.89702,-0.043556,-1.6296
2.1173,-0.10934,-1.4313
2.1254,3.6772,-1.6646
0.16976,-1.1518,-2.2833
0.78255,-0.90352,-3.653
0.35345,1.9952,-2.2094
-0.8285,1.4029,-0.73309
1.5091,1.6245,-1.844
-0.95802,0.55161,-3.3734
1.2034,4.9006,-2.9559
0.94018,-1.351,-2.9399
0.17034,1.8198,0.6592
0.66175,-0.59131,-2.5138
1.363,-1.9061,-0.65934
0.055604,-1.4415,-3.0784
0.41552,4.4914,-1.6954
0.50495,-0.74433,-3.3017
-1.0612,1.7554,-1.2812
0.67907,-1.6086,-2.6997
0.39589,1.1194,-2.7512
-0.37848,0.619,-0.77704
-1.0028,0.79848,-2.3914
0.028573,1.1585,-3.2032
1.0099,-1.7887,-1.889
0.66951,-2.1906,-2.7729
-0.58285,0.86009,-0.21465
1.1227,0.088522,-2.2405
0.41231,0.6357,-2.0785
1.6731,2.7937,-3.3975
-0.32613,-0.80174,0.45851
0.16125,-0.45141,-2.0839
1.3288,2.0979,-2.8226
2.1588,-1.1725,-4.419
0.37555,0.84442,-2.8152
-0.16367,1.0595,-1.1159
1.4514,-2.5011,-1.9911
-0.75557,0.58767,-0.98249
-0.098695,3.4237,-3.7692
2.6924,-3.2405,-1.36
-0.73739,-1.4252,-2.9189
1.4759,-2.399,-1.8443
-1.1192,-0.5859,-0.47249
1.2295,-2.7157,-1.3209
0.6639,-0.18531,-1.734
-0.30114,0.64725,-1.2231
0.040394,-0.37761,-1.7757
-0.019429,0.10676,-0.70002
0.2497,-2.3459,-2.5286
0.11128,0.81538,-3.449
-0.10921,-0.47267,-1.8845
2.1671,2.77,-2.969
-0.16012,0.74918,-2.5195
3.3833,-1.6892,-2.1756
1.6313,1.9568,-1.5407
0.77994,2.4105,-0.83862
0.81091,0.51566,-0.87451
0.23244,0.22283,-0.70779
0.46259,-0.20494,-0.35156
0.48476,-3.9481,-3.3434
1.5933,-0.29087,-1.4241
0.3201,0.95587,-1.7099
0.91247,-0.80945,-4.2702
1.0349,-1.4387,-0.79149
0.53849,-2.465,-2.689
0.28825,-2.5268,-2.3475
1.2152,-2.2038,-2.5928
0.22395,-1.5664,-2.8489
-0.061036,0.6491,-2.2096
1.2396,4.1853,0.41133
-0.84147,2.7324,-2.4404
0.14735,2.8757,-1.8957
-0.09354,2.42,-1.2618
0.35633,1.6046,-1.9103
1.1777,2.422,-2.3932
1.2874,-0.83275,-2.0422
0.78638,-0.48635,-1.4318
-0.77742,1.8316,-0.79586
0.12234,-0.80127,-1.3705
0.36669,1.4028,-0.2238
1.1659,1.6426,-1.7673
0.49789,-0.27049,-2.9346
-0.043192,1.5836,-1.6515
1.3136,-1.9595,-1.4591
-0.15058,-1.392,-2.1117
-0.5436,-3.5195,-1.5795
1.4817,0.45822,-0.93609
0.342,-0.74263,-3.5244
2.1673,1.2058,-2.2303
0.84841,-0.74031,-1.8675
1.3798,-0.54947,-1.3727
-0.096539,1.5411,-3.2332
0.25314,2.6892,-2.0081
1.1972,1.7204,-3.1458
0.37055,-1.2267,-1.2706
-1.0726,0.90789,-3.1106
1.2184,-0.74938,-1.2216
0.65035,-0.91688,-2.6266
0.53677,-1.0926,-2.4047
0.22933,-0.50247,-2.5536
-0.95474,2.6178,-1.9159
-0.0444,-0.7401,-2.4915
3.0233,-0.74001,-2.5291
-0.19864,1.6096,-1.2098
2.4625,1.8222,-2.9546
1.3646,-0.38995,-0.96183
-0.80014,-0.32065,-0.98487
1.2042,2.2969,-2.052
0.14989,1.0694,-1.5207
-0.60893,-0.33765,-1.5504
1.279,-0.69388,-3.183
1.1638,2.6219,0.50978
1.2965,-0.50061,-0.88261
1.0819,-5.0396,-1.6733
0.21152,1.2722,-4.7334
-0.3451,-1.4819,-3.1021
2.4835,-2.4282,-3.2665
-0.82719,-1.7703,-1.8494
-1.02,-2.5138,-0.99449
0.62309,1.6782,-3.0403
1.7606,-0.60191,-2.2896
0.99144,-5.0868,-1.7975
0.59016,3.887,-2.5978
-0.48428,-0.6883,-2.4862
0.93382,-0.92528,-1.6739
1.0121,1.045,-1.5137
1.221,1.3566,0.77938
1.82,1.081,-0.8102
-0.47952,-2.95,-0.835
-0.043681,1.5918,-1.5535
0.60919,-1.7117,-0.63412
1.421,1.295,-3.3594
-0.72933,2.3455,-1.4106
1.3261,3.1719,-1.5547
-1.3178,1.6853,-2.6523
